question_id,question_text,option_a,option_b,option_c,option_d,correct_option,category,difficulty_level
Q1918,"Find the next number: 3, 8, 13, ?",20,21,18,16,C,Pattern Recognition,Easy
Q1919,"Find the missing: 5, 6, 7, ?",9,8,11,7,B,Pattern Recognition,Medium
Q1920,"Find the next number: 17, 24, 31, ?",44,36,40,38,D,Pattern Recognition,Easy
Q1921,"Find the missing: 7, 2, 11, ?",6,8,4,5,A,Pattern Recognition,Medium
Q1922,"Find the next number: 20, 27, 34, ?",44,36,41,38,C,Pattern Recognition,Easy
Q1923,"Find the next number: 20, 23, 26, ?",29,34,26,35,A,Pattern Recognition,Easy
Q1924,"Find the missing: 8, 5, 12, ?",12,11,9,7,C,Pattern Recognition,Medium
Q1925,"Find the missing: 6, 6, 10, ?",8,12,10,13,C,Pattern Recognition,Medium
Q1926,"Find the next number: 15, 19, 23, ?",23,25,24,27,D,Pattern Recognition,Easy
Q1927,"Find the next number: 6, 13, 20, ?",27,30,28,25,A,Pattern Recognition,Easy
Q1928,"Find the missing: 7, 8, 8, ?",8,7,9,11,C,Pattern Recognition,Medium
Q1929,"Find the next number: 13, 20, 27, ?",32,33,34,37,C,Pattern Recognition,Easy
Q1930,"Find the next number: 7, 13, 19, ?",23,28,29,25,D,Pattern Recognition,Easy
Q1931,"Find the next number: 11, 16, 21, ?",28,31,26,29,C,Pattern Recognition,Easy
Q1932,"Find the missing: 7, 7, 10, ?",10,8,12,9,A,Pattern Recognition,Medium
Q1933,"Find the next number: 8, 11, 14, ?",15,18,21,17,D,Pattern Recognition,Easy
Q1934,"Find the missing: 4, 7, 5, ?",10,7,8,9,C,Pattern Recognition,Medium
Q1935,"Find the missing: 6, 5, 11, ?",10,11,8,12,A,Pattern Recognition,Medium
Q1936,"Find the next number: 2, 7, 12, ?",18,16,19,17,D,Pattern Recognition,Easy
Q1937,"Find the missing: 3, 2, 6, ?",3,7,6,5,D,Pattern Recognition,Medium
Q1938,"Find the next number: 17, 23, 29, ?",37,39,32,35,D,Pattern Recognition,Easy
Q1939,"Find the missing: 5, 8, 8, ?",14,11,9,12,B,Pattern Recognition,Medium
Q1940,"Find the missing: 7, 1, 10, ?",6,7,4,3,C,Pattern Recognition,Medium
Q1941,"Find the missing: 4, 6, 5, ?",10,5,7,6,C,Pattern Recognition,Medium
Q1942,"Find the next number: 6, 12, 18, ?",24,23,29,27,A,Pattern Recognition,Easy
Q1943,"Find the missing: 8, 7, 9, ?",8,7,10,6,A,Pattern Recognition,Medium
Q1944,"Find the missing: 4, 8, 6, ?",10,11,12,9,A,Pattern Recognition,Medium
Q1945,"Find the missing: 2, 2, 7, ?",5,10,9,7,D,Pattern Recognition,Medium
Q1946,"Find the next number: 12, 15, 18, ?",24,25,21,18,C,Pattern Recognition,Easy
Q1947,"Find the next number: 18, 25, 32, ?",39,41,45,40,A,Pattern Recognition,Easy
Q1948,"Find the missing: 1, 4, 6, ?",11,9,8,7,B,Pattern Recognition,Medium
Q1949,"Find the next number: 3, 7, 11, ?",13,16,15,19,C,Pattern Recognition,Easy
Q1950,"Find the next number: 16, 21, 26, ?",33,31,34,37,B,Pattern Recognition,Easy
Q1951,"Find the missing: 3, 7, 8, ?",14,10,11,12,D,Pattern Recognition,Medium
Q1952,"Find the missing: 6, 1, 9, ?",4,7,5,6,A,Pattern Recognition,Medium
Q1953,"Find the next number: 20, 22, 24, ?",23,26,22,29,B,Pattern Recognition,Easy
Q1954,"Find the missing: 4, 8, 7, ?",13,12,11,10,C,Pattern Recognition,Medium
Q1955,"Find the missing: 6, 7, 10, ?",10,12,11,14,C,Pattern Recognition,Medium
Q1956,"Find the missing: 1, 8, 5, ?",13,12,11,15,B,Pattern Recognition,Medium
Q1957,"Find the missing: 3, 3, 7, ?",7,8,9,10,A,Pattern Recognition,Medium
Q1958,"Find the next number: 12, 14, 16, ?",18,15,17,21,A,Pattern Recognition,Easy
Q1959,"Find the next number: 4, 11, 18, ?",21,25,26,29,B,Pattern Recognition,Easy
Q1960,"Find the missing: 1, 4, 4, ?",7,5,8,6,A,Pattern Recognition,Medium
Q1961,"Find the next number: 19, 21, 23, ?",29,30,25,28,C,Pattern Recognition,Easy
Q1962,"Find the missing: 7, 8, 10, ?",14,12,10,11,D,Pattern Recognition,Medium
Q1963,"Find the next number: 19, 23, 27, ?",29,31,35,30,B,Pattern Recognition,Easy
Q1964,"Find the next number: 14, 20, 26, ?",32,34,37,28,A,Pattern Recognition,Easy
Q1965,"Find the missing: 1, 3, 3, ?",8,5,3,7,B,Pattern Recognition,Medium
Q1966,"Find the next number: 5, 9, 13, ?",14,16,19,17,D,Pattern Recognition,Easy
Q1967,"Find the next number: 5, 10, 15, ?",17,23,25,20,D,Pattern Recognition,Easy
Q1968,"Find the missing: 3, 8, 5, ?",12,11,10,9,C,Pattern Recognition,Medium
Q1969,"Find the next number: 16, 22, 28, ?",37,35,32,34,D,Pattern Recognition,Easy
Q1970,"Find the missing: 4, 7, 6, ?",9,11,7,12,A,Pattern Recognition,Medium
Q1971,"Find the missing: 8, 5, 9, ?",9,5,7,6,D,Pattern Recognition,Medium
Q1972,"Find the missing: 3, 1, 8, ?",7,8,4,6,D,Pattern Recognition,Medium
Q1973,"Find the next number: 2, 5, 8, ?",10,11,9,14,B,Pattern Recognition,Easy
Q1974,"Find the next number: 14, 19, 24, ?",31,29,32,34,B,Pattern Recognition,Easy
Q1975,"Find the missing: 7, 4, 12, ?",7,11,12,9,D,Pattern Recognition,Medium
Q1976,"Find the missing: 6, 7, 11, ?",12,13,14,11,A,Pattern Recognition,Medium
Q1977,"Find the missing: 1, 2, 4, ?",3,5,6,7,B,Pattern Recognition,Medium
Q1978,"Find the next number: 8, 10, 12, ?",16,17,14,18,C,Pattern Recognition,Easy
Q1979,"Find the missing: 7, 4, 8, ?",4,3,7,5,D,Pattern Recognition,Medium
Q1980,"Find the missing: 4, 5, 6, ?",9,6,7,5,C,Pattern Recognition,Medium
Q1981,"Find the next number: 19, 22, 25, ?",30,28,32,23,B,Pattern Recognition,Easy
Q1982,"Find the missing: 3, 5, 7, ?",12,7,9,11,C,Pattern Recognition,Medium
Q1983,"Find the missing: 1, 5, 2, ?",6,4,7,8,A,Pattern Recognition,Medium
Q1984,"Find the missing: 7, 6, 8, ?",8,7,9,10,B,Pattern Recognition,Medium
Q1985,"Find the next number: 18, 23, 28, ?",35,33,39,36,B,Pattern Recognition,Easy
Q1986,"Find the missing: 7, 4, 9, ?",5,6,9,8,B,Pattern Recognition,Medium
Q1987,"Find the next number: 6, 11, 16, ?",21,23,18,26,A,Pattern Recognition,Easy
Q1988,"Find the next number: 5, 8, 11, ?",14,18,11,12,A,Pattern Recognition,Easy
Q1989,"Find the missing: 5, 2, 6, ?",2,1,3,6,C,Pattern Recognition,Medium
Q1990,"Find the missing: 3, 8, 8, ?",12,15,13,16,C,Pattern Recognition,Medium
Q1991,"Find the next number: 18, 21, 24, ?",33,22,27,29,C,Pattern Recognition,Easy
Q1992,"Find the missing: 8, 8, 9, ?",12,11,9,10,C,Pattern Recognition,Medium
Q1993,"Find the next number: 2, 4, 6, ?",8,10,7,6,A,Pattern Recognition,Easy
Q1994,"Find the next number: 8, 12, 16, ?",25,24,19,20,D,Pattern Recognition,Easy
Q1995,"Find the missing: 6, 3, 7, ?",7,3,4,2,C,Pattern Recognition,Medium
Q1996,"Find the next number: 10, 17, 24, ?",35,27,31,29,C,Pattern Recognition,Easy
Q1997,"Find the next number: 15, 21, 27, ?",38,28,33,37,C,Pattern Recognition,Easy
Q1998,"Find the missing: 2, 3, 7, ?",8,10,11,9,A,Pattern Recognition,Medium
Q1999,"Find the missing: 3, 5, 6, ?",6,8,11,10,B,Pattern Recognition,Medium
Q2000,"Find the missing: 4, 6, 6, ?",8,11,9,10,A,Pattern Recognition,Medium
